Var1
0.0354932894509346
6.40819921716638
97.6080150281778
13000.3333333333
199.25
50
0.09454507791875
7
75.0933691972262
11.4400016355217
0.00671728174590441
24.1731742323926
16.8943295463143
12.4909749592927
1.36466136373705
2.90413280959458
-0.000592956337387001
6.46888315149539
-0.00244571749291606
11.2416071866358
-0.00237841912626267
0.163450132961636
814.5
0.109155686599794
