Var1
0.064060640847635
8.72785738350675
119.539877300613
4996.33333333333
197
0
0.7106299162605
10.75
70.6501939744585
9.24587966596149
-0.00997116345995693
50.7213998952189
16.289849723867
11.7364736987347
1.27847236727272
3.11671134734476
0.00231117623738593
8.82985861454764
0.000705899716554681
11.3638382783807
0.00078786333242977
0.43382093838548
851.25
0.188774801418308
